Roast title:  Kenya Feb 4, 2017

Rao ratio % = 17

Log created at 16:39:52 04/02/2017
Use Options|Set template for new log to modify this template.
------------------------------------------------------
Bean/Blend name: Kenya

Profile description: load beans at 400 fan 4 small door open amps set to 9, at BT 300 close door fan 5 amps steady, at 370 increase fan speed to 9
and amps to 7.5

Roast notes:

Cupping results:

Roast Logger Copyright (c) Tom Coxon (GreenBean TMC).
Roast started at 16:48:28 04/02/2017
Elapsed time , T1 , T2 , Event type
Heat , Fan
00:00,412.8,399.0,Beans loaded
100,0
00:05,411.8,398.5,timer
100,0
00:10,411.7,397.1,timer
100,0
00:15,387.3,392.4,timer
100,0
00:20,348.5,385.6,timer
100,0
00:25,315.0,380.1,timer
100,0
00:30,286.7,373.6,timer
100,0
00:35,267.2,367.9,timer
100,0
00:40,249.5,360.3,timer
100,0
00:45,236.2,353.9,timer
100,0
00:50,225.1,350.8,timer
100,0
00:55,216.9,346.1,timer
100,0
01:00,210.1,341.9,timer
100,0
01:05,205.9,338.7,timer
100,0
01:10,202.6,336.1,timer
100,0
01:15,200.4,333.8,timer
100,0
01:20,198.7,331.6,timer
100,0
01:25,199.0,329.4,timer
100,0
01:30,199.4,327.1,timer
100,0
01:35,200.5,327.8,timer
65,30
01:40,203.5,323.3,timer
65,30
01:45,203.8,322.9,timer
65,30
01:50,205.0,323.9,timer
65,30
01:55,208.6,322.0,timer
65,30
02:00,211.3,321.8,timer
65,30
02:05,214.9,321.0,timer
65,30
02:10,218.3,321.0,timer
65,30
02:15,221.3,321.7,timer
65,30
02:20,225.2,321.1,timer
65,30
02:25,228.3,322.1,timer
65,30
02:30,232.0,321.3,timer
65,30
02:35,235.2,322.4,timer
65,30
02:40,238.1,321.4,timer
65,30
02:45,241.7,323.0,timer
65,30
02:50,245.0,323.7,timer
65,30
02:55,246.6,323.6,timer
65,30
03:00,250.4,321.9,timer
65,30
03:05,252.1,325.4,timer
65,30
03:10,256.3,327.5,timer
65,30
03:15,258.5,326.6,timer
65,30
03:20,262.6,325.9,timer
65,30
03:25,263.9,328.4,timer
65,30
03:30,268.6,329.5,timer
65,30
03:35,270.0,331.2,timer
65,30
03:40,275.6,333.2,timer
65,30
03:45,275.6,332.6,timer
65,30
03:50,279.1,334.7,timer
65,30
03:55,280.0,335.9,timer
65,30
04:00,285.3,338.5,timer
65,30
04:05,287.0,338.2,timer
65,30
04:10,289.4,339.3,timer
65,30
04:15,292.2,342.7,timer
65,30
04:20,294.9,344.7,timer
65,30
04:25,296.6,345.1,timer
65,30
04:30,300.8,347.1,timer
65,30
04:35,302.2,347.5,timer
65,30
04:40,303.3,348.1,timer
65,30
04:45,306.8,351.0,timer
65,30
04:50,308.3,352.3,timer
65,30
04:55,309.7,354.1,timer
65,30
05:00,309.7,355.0,timer
65,30
05:05,316.3,354.0,timer
65,30
05:10,317.0,357.6,timer
65,30
05:15,319.3,358.6,timer
65,30
05:20,321.2,358.5,timer
65,30
05:25,322.9,361.8,timer
65,30
05:30,325.2,362.8,timer
65,30
05:35,327.4,364.6,timer
65,30
05:40,330.5,366.0,timer
65,30
05:45,331.1,365.8,timer
65,30
05:50,333.6,369.8,timer
65,30
05:55,335.4,371.8,timer
65,30
06:00,338.5,372.8,timer
65,30
06:05,340.2,375.5,timer
65,30
06:10,345.4,376.4,timer
65,30
06:15,345.2,378.7,timer
65,30
06:20,343.7,378.3,timer
65,30
06:25,348.7,380.4,timer
65,30
06:30,350.0,382.7,timer
65,30
06:35,352.6,383.5,timer
65,30
06:40,354.0,386.0,timer
65,30
06:45,355.8,388.8,timer
65,30
06:50,358.3,391.5,timer
65,30
06:55,359.9,389.6,timer
65,30
07:00,360.3,391.7,timer
65,30
07:05,360.7,393.9,timer
65,30
07:10,360.8,394.0,timer
65,30
07:15,364.1,393.9,timer
65,30
07:20,368.4,398.8,timer
65,30
07:24,369.2,400.3,First crack start
65,30
07:25,367.6,397.9,timer
65,30
07:30,370.9,399.9,timer
65,30
07:35,373.3,401.9,timer
65,30
07:40,376.3,404.0,timer
65,30
07:45,375.1,405.8,timer
65,30
07:50,377.1,404.5,timer
65,30
07:55,378.6,407.6,timer
65,30
08:00,380.5,408.4,timer
65,30
08:05,382.4,409.9,timer
65,30
08:10,383.2,410.8,timer
65,30
08:15,384.9,412.0,timer
65,30
08:20,385.6,412.3,timer
65,30
08:25,386.6,413.8,timer
50,30
08:30,387.8,415.2,timer
50,30
08:35,388.2,417.6,timer
50,30
08:40,389.1,417.3,timer
50,30
08:45,391.4,416.9,timer
50,30
08:50,392.4,417.0,timer
50,30
08:55,392.3,419.7,timer
50,30
09:00,391.6,418.2,timer
50,30
09:01,393.0,417.9,Beans ejected
50,30

@actionT1Table
120|null|30
178|65|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null

@actionSecsFCTable
60|50|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null
null|null|null

@actionResetTable
100|0

@loadBeansTable
146

